;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
449;RFR;2350;235;1904;211;cab;9;0,9952931389247951;16,11530938256776;1,0330147928695705;5,8701234579892;0,5257524008704735;0,9952801294014099;1,480433455003249;Not saved
450;GPR;2350;235;1904;211;cab;9;0,9999992224717741;0,1544011873573652;0,020830270939410957;0,000975482499117074;0,014806372539013068;0,9999992156636568;0,04485894648257693;Not saved
451;MTN;2350;235;1904;211;cab;9;0,9996387249969207;2,991861237513916;0,4991284961349661;0,4511074903456105;0,4116634365646661;0,9996372871889793;0,8831800385445543;Not saved
452;ANN;2350;235;1904;211;cw;9;0,9973840757024738;0,0005579840414277702;8,88932867432183e-05;1,3540491831362416e-08;7,445559354424085e-05;0,9971848209151882;1,6476935511562711;Not saved
453;RFR;2350;235;1904;211;cw;9;0,007010072116940158;0,004526145679043615;0,0018812474681934722;4,845600726383331e-06;0,0017902723300117036;-0,007440053740678909;37,34676471311468;Not saved
454;GPR;2350;235;1904;211;cw;9;0,9999956602942477;2,1174022021713118e-05;3,088477505119093e-06;2,128017207849862e-11;2,0717478071280437e-06;0,9999955756780402;0,056468748663693974;Not saved
455;MTN;2350;235;1904;211;cw;9;0,996983612184516;0,000703277812649227;0,0001265431074126025;2,5976472683698845e-08;0,00011074376797567086;0,9945992787036766;2,3595029473981834;Not saved
456;ANN;2350;235;1904;211;cm;9;0,9948543226914791;0,0006766941511235029;0,00012159274102061584;2,74374876204608e-08;9,159761301224048e-05;0,9948542990888772;2,4536707889371416;Not saved
457;RFR;2350;235;1904;211;cm;9;0,20233272949292247;0,004266320016768299;0,0017710507745520817;4,309466839929877e-06;0,0017072879224594032;0,1917908902073051;36,92493091353028;Not saved
458;GPR;2350;235;1904;211;cm;9;0,9999940086715602;2,8213204748788693e-05;3,6467825266699805e-06;3,2452651241140985e-11;2,2424457951624593e-06;0,9999939137416891;0,07298276416459333;Not saved
459;MTN;2350;235;1904;211;cm;9;0,9970494996382444;0,0007653739942329249;0,00014750922496904482;3,2814017738492214e-08;0,00013321937025358166;0,9938459700352213;2,899058963627841;Not saved
460;ANN;2350;235;1904;211;lai;9;0,9899341195432303;0,8949287731620394;0,27536282371657766;0,11608345122470222;0,24929492211197335;0,9860431693233243;5,916401691429886;Not saved
461;RFR;2350;235;1904;211;lai;9;0,9614042579975688;2,5637054386434732;0,38964047146644604;0,3224059207865297;0,24729123948980491;0,9612368102593265;14,484614330670768;Not saved
462;GPR;2350;235;1904;211;lai;9;0,9999947180890035;0,031235757143218468;0,004905343878740931;4,4003065242467596e-05;0,003982003372247966;0,9999947094669881;0,13644907653862162;Not saved
463;MTN;2350;235;1904;211;lai;9;0,9955585149056564;0,6952997317524696;0,20224204729691825;0,07110660755528177;0,15093987627288907;0,9914507806998185;3,746622860815816;Not saved
464;ANN;2350;235;1904;211;cab;10;0,9968926971505613;17,905646367379802;1,1301055964997162;3,7131330276119807;0,8217147456034581;0,9968575119069102;2,041167486183048;Not saved
465;RFR;2350;235;1904;211;cab;10;0,9962304075475467;24,414605685828377;0,8193823276325595;4,485849220921459;0,4880236115894263;0,996203548954666;1,2441042876317314;Not saved
466;GPR;2350;235;1904;211;cab;10;0,9999924474423578;1,3070386189476153;0,023988446987390694;0,008944803790102594;0,012383222715612874;0,9999924298593138;0,04355022233989554;Not saved
467;MTN;2350;235;1904;211;cab;10;0,9988764132255497;6,4023006176914095;0,8893439506964157;1,5399595475442838;0,7600073224246131;0,9986967058529788;1,580969489941821;Not saved
468;ANN;2350;235;1904;211;cw;10;0,9932556021329174;0,0014268656791145426;0,00012440277012274213;3,989867744021137e-08;8,185140223102233e-05;0,9927932467009117;2,81264280653725;Not saved
469;RFR;2350;235;1904;211;cw;10;-0,03019814483278327;0,004945274876073592;0,002045153107068222;5,720612066298509e-06;0,0018592012053546651;-0,03329339533571729;46,276554054837405;Not saved
470;GPR;2350;235;1904;211;cw;10;0,9999961380308212;2,748761857478913e-05;2,9452377474463817e-06;2,1443172749466443e-11;1,8661562754219638e-06;0,9999961267975314;0,059531855139644256;Not saved
471;MTN;2350;235;1904;211;cw;10;0,9974830230043867;0,0004961766670423229;0,00010196461519510342;1,835874320487042e-08;7,729583785729072e-05;0,9966839268455182;2,1766684003000663;Not saved
472;ANN;2350;235;1904;211;cm;10;0,9920048993436046;0,0014050460919257362;0,00016750989804616926;5,5091435541861697e-08;0,0001273632179443875;0,989866222897531;3,2177712333239294;Not saved
473;RFR;2350;235;1904;211;cm;10;0,21648507176892684;0,004182131570147272;0,0017627039292486394;4,270036640116675e-06;0,0016547362079224305;0,21454942851438907;38,70275474882314;Not saved
474;GPR;2350;235;1904;211;cm;10;0,9999961165695841;2,8552309618144756e-05;2,984954081530987e-06;2,1179005755263555e-11;2,0546926656466596e-06;0,999996104234325;0,05952617046843312;Not saved
475;MTN;2350;235;1904;211;cm;10;0,9964533475573645;0,0006291295900460441;0,00010769252124708012;2,1485295164094788e-08;8,56025697849273e-05;0,9960478940141567;2,0502261530623493;Not saved
476;ANN;2350;235;1904;211;lai;10;0,992162704971736;0,9347887590989554;0,2016376823322259;0,06723984793122266;0,15613826828491018;0,9905862111912328;5,404144386220923;Not saved
477;RFR;2350;235;1904;211;lai;10;0,9451545276374427;3,273793510176189;0,38100295872321005;0,3930630671638556;0,2088298385987155;0,9449699424277157;12,167928943104213;Not saved
478;GPR;2350;235;1904;211;lai;10;0,9999951995479246;0,02506043759197496;0,004391304817992824;3,4546571857805756e-05;0,0035891290472465087;0,9999951633719953;0,12889495315113716;Not saved
479;MTN;2350;235;1904;211;lai;10;0,9974339831637659;0,411262778125149;0,11206439974287542;0,020426012143146058;0,09678124036921165;0,9971402944766089;2,2325676004095873;Not saved
480;ANN;2600;260;2106;234;cab;1;0,9975259670128896;7,305565208904326;1,3434719552947196;2,9117875801831694;1,1173636150650097;0,9975256180317185;2,351277630744559;Not saved
481;RFR;2600;260;2106;234;cab;1;0,9974502402000671;17,541525996742223;0,9024423858120519;3,0255144371878933;0,5800190469543836;0,9974289751013766;1,4003565829634024;Not saved
482;GPR;2600;260;2106;234;cab;1;0,9999992006797407;0,19302584270140244;0,019269689910619104;0,0009406638417544588;0,013424610742500676;0,9999992006416731;0,03729126992274909;Not saved
483;MTN;2600;260;2106;234;cab;1;0,9996183099233319;2,9058453079142623;0,4708222609609528;0,4495571011292539;0,3343583116887192;0,9996179748851469;0,7096080862669933;Not saved
484;ANN;2600;260;2106;234;cw;1;0,9945733940778774;0,0005858562190662886;0,00012704120474926493;2,689486924117113e-08;0,00010505170472859524;0,9945288850616517;2,387053114533489;Not saved
485;RFR;2600;260;2106;234;cw;1;0,007048608012689694;0,0048461299232942685;0,0018893794421959225;4,88134644892815e-06;0,0018140849296113346;0,007007350119348943;40,205782426000745;Not saved
486;GPR;2600;260;2106;234;cw;1;0,9999959604953949;2,5464838088303833e-05;2,859939755272699e-06;1,9905603448617124e-11;1,8768221845613664e-06;0,9999959506832545;0,05962820524292601;Not saved
487;MTN;2600;260;2106;234;cw;1;0,9975628375553253;0,00042042222452282237;0,000132261283905532;2,5141882927512906e-08;0,00011600362007891307;0,9948854880077889;2,4186625927631935;Not saved
488;ANN;2600;260;2106;234;cm;1;0,9966993013168589;0,0006752303056745401;0,00011073279292603867;2,1219465352740166e-08;8,958620647125546e-05;0,9962356907801393;2,3289123841967942;Not saved
489;RFR;2600;260;2106;234;cm;1;0,2463149692230261;0,00444455899556988;0,001775471007986148;4,2608309092234085e-06;0,0017017028046707788;0,24413340255125138;38,541655283931235;Not saved
490;GPR;2600;260;2106;234;cm;1;0,9999963701884034;3,076002775307535e-05;2,9445836819799173e-06;2,0485567761221013e-11;2,128267403354563e-06;0,9999963658833851;0,05660629053977727;Not saved
491;MTN;2600;260;2106;234;cm;1;0,9975477328222276;0,00048413055928650094;9,589290637164475e-05;1,4861986153862056e-08;8,581977439489413e-05;0,9973635004193354;1,8911445829044093;Not saved
492;ANN;2600;260;2106;234;lai;1;0,9934365132854573;0,8659581832782806;0,1915640718686037;0,059904233601102315;0,16140225159480637;0,9933692269139422;5,616646632995092;Not saved
493;RFR;2600;260;2106;234;lai;1;0,9568350353137915;2,2567619672682278;0,44253457929720785;0,3904551696981707;0,29393213170661775;0,9567806901965089;14,073428496364999;Not saved
494;GPR;2600;260;2106;234;lai;1;0,9999958234914527;0,044444727297317854;0,004141784469500356;3,8130052693080845e-05;0,0030531820844554858;0,999995779401355;0,12375300198048157;Not saved
495;MTN;2600;260;2106;234;lai;1;0,9972339979409952;0,6384470803085751;0,11097245326052232;0,027246251517818013;0,06655145022028952;0,9969841244867044;2,430734502296633;Not saved
496;ANN;2600;260;2106;234;cab;2;0,9982752599990806;7,590296872075413;1,076291875330249;1,9504556071418286;0,9093040958762977;0,9982734399815476;2,251366193556513;Not saved
497;RFR;2600;260;2106;234;cab;2;0,9976872623691819;12,67430711077813;0,8896741166476152;2,6176512746715015;0,5507455860539121;0,9976828326589182;1,4973566651107275;Not saved
498;GPR;2600;260;2106;234;cab;2;0,9999992003497284;0,17347544729659603;0,01929514673785757;0,0009041443788679538;0,013280489653247685;0,9999991996436475;0,04323592113596358;Not saved
499;MTN;2600;260;2106;234;cab;2;0,9993865162751602;4,256526120122288;0,6004764280981656;0,7202812530939388;0,4092901230130117;0,9993624008620965;1,2047341168204937;Not saved
500;ANN;2600;260;2106;234;cw;2;0,9931742442590981;0,0020061845043280353;0,00011702907645795936;3,9982509499241795e-08;8,591997410433393e-05;0,992640355429784;2,4233184845531297;Not saved
501;RFR;2600;260;2106;234;cw;2;-0,012475645083913856;0,005330783566876817;0,002004921229302758;5,5016131541530885e-06;0,0019857481443832257;-0,01269074614136878;43,767457069003726;Not saved
502;GPR;2600;260;2106;234;cw;2;0,999988851193609;0,00010404250002733935;3,05672986496829e-06;6,075177121483142e-11;1,8577969954861745e-06;0,9999888173241562;0,07267009121465749;Not saved
503;MTN;2600;260;2106;234;cw;2;0,9962156415119054;0,0010776575272509088;0,0001010832512886868;2,351399202521769e-08;6,0321580837878344e-05;0,9956717418216139;1,9385981554383875;Not saved
504;ANN;2600;260;2106;234;cm;2;0,9956004351386105;0,0010791060976113598;0,00013590193485963798;3,4838841438250933e-08;0,00010737998243879254;0,9937612611286063;2,6531994691763447;Not saved
505;RFR;2600;260;2106;234;cm;2;0,1701872816941017;0,004791344942174602;0,0018500144487174324;4,634502913723395e-06;0,0017664250158161807;0,17007993711041436;41,275170812719225;Not saved
506;GPR;2600;260;2106;234;cm;2;0,9999936118337255;5,399467020262595e-05;3,20016286502275e-06;3,573042758664388e-11;1,850423286190242e-06;0,9999936016010214;0,06685861540724122;Not saved
507;MTN;2600;260;2106;234;cm;2;0,9972202082826135;0,0004211563401882133;9,953822397216377e-05;1,5725817379343112e-08;8,542883028444343e-05;0,997183911286406;2,168920736063939;Not saved
508;ANN;2600;260;2106;234;lai;2;0,9902390962692467;1,0394906953000689;0,22903443950423263;0,10226450873968466;0,1485744700011684;0,9874626572935057;4,765178107062302;Not saved
509;RFR;2600;260;2106;234;lai;2;0,9631141744333005;2,8607680697642928;0,3662648939332142;0,30165077918094946;0,24662174599009923;0,9630184582815582;11,412530352738685;Not saved
510;GPR;2600;260;2106;234;lai;2;0,9999864420455047;0,12797157062097342;0,0047029192942684836;0,00011059108994458149;0,0031575307718005874;0,9999864418417298;0,21080841183545715;Not saved
511;MTN;2600;260;2106;234;lai;2;0,9968278680327448;0,5254739271550193;0,14101898993345066;0,033730316010677525;0,11906560659218046;0,9958647576110624;2,7794999172807344;Not saved
512;ANN;2600;260;2106;234;cab;3;0,9987961462385613;4,96988213179106;0,978626310605678;1,5377196171023209;0,8949526985603846;0,998689506008356;2,1494331726381293;Not saved
513;RFR;2600;260;2106;234;cab;3;0,9976935704813175;18,44139252469523;0,7980423442905794;2,7068756118590143;0,5229843655558923;0,9976931137601318;1,2031862890121128;Not saved
514;GPR;2600;260;2106;234;cab;3;0,9999995665259288;0,07529970284163312;0,017233633729810918;0,0005087554212925237;0,013122013386940523;0,9999995664223078;0,033734079380740106;Not saved
515;MTN;2600;260;2106;234;cab;3;0,9995674989325223;3,5385698933920935;0,5668668109106934;0,6512560293444166;0,40060594740195654;0,9994449787178459;0,9629765321129542;Not saved
516;ANN;2600;260;2106;234;cw;3;0,9958101715258659;0,0005737747307939054;0,00014753669652999636;3,465527289367507e-08;0,00011379292700921043;0,9935008396202528;2,862417928428145;Not saved
517;RFR;2600;260;2106;234;cw;3;0,006867336925687861;0,004707313008158048;0,0019606803223651383;5,295987425574597e-06;0,0019276087148198682;0,006804195323023343;41,97707327865624;Not saved
518;GPR;2600;260;2106;234;cw;3;0,9999977248715485;1,522634272642983e-05;2,488597939239994e-06;1,2188832939200658e-11;1,8015860182791013e-06;0,9999977141377487;0,04841586776805107;Not saved
519;MTN;2600;260;2106;234;cw;3;0,9975285892825868;0,0004453031613145192;8,638065428044201e-05;1,3239800601239853e-08;6,966341757305879e-05;0,9975170419875979;1,5966875882240656;Not saved
520;ANN;2600;260;2106;234;cm;3;0,9960280776174355;0,0006447328298361168;0,0001393479975498141;2,8495587500893565e-08;0,00012252172976395283;0,994249571608871;3,0264137885330897;Not saved
521;RFR;2600;260;2106;234;cm;3;0,14551415832010217;0,005247472672362677;0,0017099603387947479;4,238131675141958e-06;0,0016457197894228076;0,1447422268687928;38,171990351530944;Not saved
522;GPR;2600;260;2106;234;cm;3;0,9999974306418489;1,265091235938369e-05;2,6319865825584825e-06;1,2871663277680356e-11;1,9465256944849706e-06;0,9999974024898434;0,05424666027631747;Not saved
523;MTN;2600;260;2106;234;cm;3;0,9975645926765733;0,00036412963867829724;8,80662969383464e-05;1,319475673015065e-08;6,834195283429343e-05;0,9973372893711098;1,7641493544480844;Not saved
524;ANN;2600;260;2106;234;lai;3;0,988656283291858;1,4247538532073367;0,21264888626237738;0,08692181828124101;0,1691445954263635;0,9884184291126552;5,247776911242482;Not saved
525;RFR;2600;260;2106;234;lai;3;0,9521980868434105;3,0675130683732217;0,39463119232521726;0,36661578626078994;0,23509973984949628;0,9511516578810992;13,372431900915736;Not saved
526;GPR;2600;260;2106;234;lai;3;0,999995991934888;0,01871111827001526;0,003999156404642321;3,031589496237017e-05;0,002819918421184786;0,9999959606725508;0,1144643751966563;Not saved
527;MTN;2600;260;2106;234;lai;3;0,9967228220084609;0,8773900951201785;0,1282704380868733;0,03597094930315488;0,07428455423148872;0,9952071860957666;2,278113020987966;Not saved
528;ANN;2600;260;2106;234;cab;4;0,998813166232779;8,608552983601214;0,7768256588992672;1,4580694678568622;0,5713846828003781;0,9987547259948325;1,8457410912667738;Not saved
529;RFR;2600;260;2106;234;cab;4;0,9986596414619395;9,380646051277807;0,732034442435706;1,5769358403422813;0,4672746778307495;0,9986532073724296;1,2894466524700618;Not saved
530;GPR;2600;260;2106;234;cab;4;0,999998768844807;0,3439011234071785;0,019035687806603294;0,0014415381866586326;0,012609092702291491;0,9999987688446463;0,04020597833891795;Not saved
531;MTN;2600;260;2106;234;cab;4;0,9992523697328513;5,534753850300433;0,6871512020555058;0,940378211581007;0,5391228596343609;0,9991968636832997;1,2507549886150502;Not saved
532;ANN;2600;260;2106;234;cw;4;0,9940879608436521;0,0016330960050580066;0,00010431459486441535;3,286516677707607e-08;7,263585378844244e-05;0,9940878305905675;2,0568639828453397;Not saved
533;RFR;2600;260;2106;234;cw;4;-0,035515066035481935;0,004718484510156305;0,002090409141547873;5,81249861065404e-06;0,002011325099117899;-0,04562002412375654;43,79642515480018;Not saved
534;GPR;2600;260;2106;234;cw;4;0,9999944727498269;6,604838415131577e-05;2,74937941508093e-06;3,07323416046654e-11;1,9221970035633237e-06;0,9999944715080514;0,05385373767913333;Not saved
535;MTN;2600;260;2106;234;cw;4;0,9958974905511092;0,0012579264432988884;0,00012438599459037433;3,1398676569302045e-08;0,000109729703011879;0,9943516399484948;2,3484933209437564;Not saved
536;ANN;2600;260;2106;234;cm;4;0,9952851962195016;0,0009211883863879944;0,0001260986875184088;2,7284036600495365e-08;0,00010368812551374111;0,9945347278649475;2,4605777415084806;Not saved
537;RFR;2600;260;2106;234;cm;4;0,2327127805791005;0,004168103242663833;0,0016826151095575231;3,836305776593363e-06;0,0016120510235898178;0,23154863888519728;35,94458593041916;Not saved
538;GPR;2600;260;2106;234;cm;4;0,9999959034022319;3,694096114136014e-05;2,7805322484842813e-06;2,085003301806993e-11;2,195079200534994e-06;0,9999958235247175;0,05073075846950713;Not saved
539;MTN;2600;260;2106;234;cm;4;0,9974100550405974;0,0006658546610249783;0,00011707419898214924;2,0581349344824002e-08;0,00010489585420626587;0,9958773448107013;2,2592114568247275;Not saved
540;ANN;2600;260;2106;234;lai;4;0,9926579119346264;0,9642860246291622;0,19052278787105956;0,06081014099669209;0,14553950793866322;0,9918378368964528;4,494448580829906;Not saved
541;RFR;2600;260;2106;234;lai;4;0,9526733011952926;3,3449096445716506;0,3707672823637625;0,35919849781793406;0,20400862025773137;0,9517870427911258;13,30420668670677;Not saved
542;GPR;2600;260;2106;234;lai;4;0,9999966099721838;0,01996269025497277;0,0038062412018610415;2,5256637997137417e-05;0,002866394132006622;0,9999966099601908;0,12240741717738365;Not saved
543;MTN;2600;260;2106;234;lai;4;0,9979540670245439;0,4531474339619139;0,10726509048902111;0,01924107501841082;0,0894419374335369;0,9974173914085087;2,6951487977952793;Not saved
544;ANN;2600;260;2106;234;cab;5;0,9990306193871532;5,887625063687395;0,7928874209791833;1,236024216581166;0,6000305148013112;0,999007660305142;1,8650020536620597;Not saved
545;RFR;2600;260;2106;234;cab;5;0,9976256793977244;15,115409262620318;0,9057546005203534;2,9583265771784353;0,5537513766871456;0,9976249131258871;1,4915243425586806;Not saved
546;GPR;2600;260;2106;234;cab;5;0,9999987797955421;0,22605283319205682;0,023260912207019136;0,0015199335795529117;0,013825075820335542;0,9999987797242123;0,05455292972756891;Not saved
547;MTN;2600;260;2106;234;cab;5;0,9993817499568416;5,689382876187395;0,603301041705991;0,8169588497289548;0,42819449575235424;0,9993441061390416;1,0268699135196875;Not saved
548;ANN;2600;260;2106;234;cw;5;0,9965107318945992;0,0006420995573469552;0,00011341572454818153;2,3347196464019465e-08;8,72783159147272e-05;0,9956855747778136;2,240580241662121;Not saved
549;RFR;2600;260;2106;234;cw;5;0,0003984847851719042;0,004363039914708646;0,0020120604583377215;5,417059983347956e-06;0,0019423264861268977;-0,0010409711620509299;44,59734312178313;Not saved
550;GPR;2600;260;2106;234;cw;5;0,9999923116951628;5,183947015421214e-05;3,4324869006527626e-06;4,1762704812933134e-11;1,865588373903184e-06;0,9999922824966471;0,06559285715656892;Not saved
551;MTN;2600;260;2106;234;cw;5;0,9961312084488476;0,0009045676792928132;9,662344792306539e-05;2,135918929275767e-08;6,920222895264523e-05;0,9960529468644278;1,9580101465849074;Not saved
552;ANN;2600;260;2106;234;cm;5;0,9954075364081294;0,0008614303045275094;0,00013455290078848002;3,440757844057964e-08;0,00011487637689321334;0,9939030215183337;2,9801181678941617;Not saved
553;RFR;2600;260;2106;234;cm;5;0,17356518333305826;0,005072230475105949;0,0018637653511214924;4,663895057193891e-06;0,0018645217457197837;0,17356381665835174;42,799329432985324;Not saved
554;GPR;2600;260;2106;234;cm;5;0,9999944874194647;4,707430675688533e-05;3,3372934156484234e-06;3,1496133902758436e-11;2,3382366298105306e-06;0,9999944189257319;0,07678029806312867;Not saved
555;MTN;2600;260;2106;234;cm;5;0,9959890363228349;0,0011674793891478757;8,89480798155301e-05;2,270993454150181e-08;6,260354841012552e-05;0,995975828916333;2,1387566540417047;Not saved
556;ANN;2600;260;2106;234;lai;5;0,9949415528837058;0,6915415295893883;0,1630505980823296;0,04107522485939762;0,14254835659390452;0,9949215566503158;4,807081159249801;Not saved
557;RFR;2600;260;2106;234;lai;5;0,9610999146626532;2,941672995342298;0,3823670427493474;0,3188488916554771;0,2569538261374317;0,9605782795121699;14,020390663009103;Not saved
558;GPR;2600;260;2106;234;lai;5;0,9999921065147549;0,06290119821090734;0,004914895496209612;6,389499043214641e-05;0,003160350485567287;0,9999921001749753;0,22067083870909504;Not saved
559;MTN;2600;260;2106;234;lai;5;0,9972952916907228;0,5680095888765138;0,13613083236800808;0,0335329389073759;0,09495982403578118;0,995854066991174;2,733817054449209;Not saved
560;ANN;2600;260;2106;234;cab;6;0,9981220399071151;7,388229475028027;1,2047896801921045;2,347010598614301;1,0630505903841385;0,998121421310461;2,966199586834994;Not saved
561;RFR;2600;260;2106;234;cab;6;0,9984576100362607;10,48333745816538;0,7881387785052257;1,9282869907073972;0,4953985045823375;0,9984565732893592;1,3168533492966867;Not saved
562;GPR;2600;260;2106;234;cab;6;0,999999336625853;0,17989452408550832;0,0181477104257522;0,0008342335856152225;0,01185665513810008;0,9999993322682749;0,04970103423951137;Not saved
563;MTN;2600;260;2106;234;cab;6;0,9994674403774023;3,7501507854528313;0,6191955225654401;0,6740250466358457;0,46767980326700176;0,9994605013332393;1,1907739165832822;Not saved
564;ANN;2600;260;2106;234;cw;6;0,9968556930490432;0,0004870246721632495;9,621179184312124e-05;1,6640524351748352e-08;7,471169099869173e-05;0,9968525921311387;2,027502208675817;Not saved
565;RFR;2600;260;2106;234;cw;6;0,02643582792799315;0,0049026583904407724;0,0019567722505335556;5,191222927832043e-06;0,0018343915205814697;0,018126139134859276;40,635306404529445;Not saved
566;GPR;2600;260;2106;234;cw;6;0,9999920264924684;8,149636315199146e-05;2,8682626695990168e-06;4,2170524393633165e-11;1,6855879123953837e-06;0,9999920238186306;0,0572562742091908;Not saved
567;MTN;2600;260;2106;234;cw;6;0,9958845051924221;0,0005266960922662052;0,00013101345722669864;2,7730640483795063e-08;0,00010487785837586536;0,9947549948413681;2,6312274746875177;Not saved
568;ANN;2600;260;2106;234;cm;6;0,9972173186128357;0,00041656215386766393;0,00010026159377537099;1,764777575665694e-08;7,533573877116376e-05;0,9969132449285649;2,019956768950073;Not saved
569;RFR;2600;260;2106;234;cm;6;0,1847249936517552;0,004195190122535599;0,0018921684510549866;4,665071413021876e-06;0,0019761496784643957;0,1840369550638603;42,26394697120035;Not saved
570;GPR;2600;260;2106;234;cm;6;0,9999973944049028;1,9401222226858496e-05;2,6938087589283733e-06;1,4920949040253145e-11;1,82925319316702e-06;0,9999973901915031;0,05973405194361737;Not saved
571;MTN;2600;260;2106;234;cm;6;0,9973499528547233;0,00040544726851068566;9,310898309897437e-05;1,5695709222886788e-08;7,025852363168328e-05;0,9972546789628579;2,05552682888285;Not saved
572;ANN;2600;260;2106;234;lai;6;0,9932795367603889;0,8870223085377553;0,1766960953993052;0,05226212329471259;0,13922397118176966;0,9932789328848748;4,962152729043118;Not saved
573;RFR;2600;260;2106;234;lai;6;0,96972207645133;2,374440434791932;0,30842534906672575;0,23586189177864292;0,1723980406148602;0,969667447386221;10,667236063913432;Not saved
574;GPR;2600;260;2106;234;lai;6;0,9999968691615929;0,024861416736384534;0,0035546788094023988;2,4369251048743026e-05;0,002651758248524594;0,9999968660406138;0,12432129726619391;Not saved
575;MTN;2600;260;2106;234;lai;6;0,9958000042461842;0,7308629429152251;0,14364596531415266;0,038622785403959144;0,10409007244833335;0,9950329929878805;3,543888885196299;Not saved
576;ANN;2600;260;2106;234;cab;7;0,9981599391992616;9,269419814308378;0,9881623435795251;2,271885775544525;0,7108504913189684;0,9981428546562354;2,296847302805877;Not saved
577;RFR;2600;260;2106;234;cab;7;0,9968534063104161;11,166931255996744;1,0146641857857335;3,8611351419376034;0,5761248248663193;0,9968437281364745;1,4302695770546816;Not saved
578;GPR;2600;260;2106;234;cab;7;0,9999991186308087;0,22339908679677478;0,019292901511049548;0,001092152173573307;0,011544894502524272;0,9999991072238993;0,03840802453295481;Not saved
579;MTN;2600;260;2106;234;cab;7;0,9993291733481218;6,33806443021129;0,8215967440317102;1,2180493707645457;0,7072276643619677;0,9990043096612775;1,6311538586214775;Not saved
580;ANN;2600;260;2106;234;cw;7;0,9968986590367327;0,0008544381401785622;9,765885427631017e-05;1,9572617472396068e-08;6,622233054341415e-05;0,9965746372608271;2,019702793675675;Not saved
581;RFR;2600;260;2106;234;cw;7;0,02167996882530676;0,005188838107840978;0,002050651200209644;5,6607634039803724e-06;0,0022277504507867353;0,00932166754832564;42,64966144745683;Not saved
582;GPR;2600;260;2106;234;cw;7;0,9999966933316995;2,4923672439940148e-05;2,911919376632919e-06;1,8933306645091284e-11;1,986107987185428e-06;0,999996686521708;0,053757257385760995;Not saved
583;MTN;2600;260;2106;234;cw;7;0,996760848603097;0,0009807385198124657;0,00017633681835077086;4,708721441488844e-08;0,00014868850577102696;0,9917593653492857;3,0502423899009856;Not saved
584;ANN;2600;260;2106;234;cm;7;0,9951455728909213;0,0008750924224789503;0,00011431300454258174;2,6227108338945923e-08;8,943844650460223e-05;0,9949922704383399;2,4606335081881765;Not saved
585;RFR;2600;260;2106;234;cm;7;0,14903156519232919;0,004853437544469284;0,0017905322348871083;4,4682148044221135e-06;0,0017357065912527257;0,14685175831125397;36,84165153969919;Not saved
586;GPR;2600;260;2106;234;cm;7;0,9999944898659973;3,752973619365087e-05;3,40792564292127e-06;2,8957609765557656e-11;2,2658259305192822e-06;0,9999944709162526;0,06835017637727392;Not saved
587;MTN;2600;260;2106;234;cm;7;0,9964483444669022;0,0008972350823517206;0,0001653987879725861;4,4948142273453746e-08;0,00014028265631564531;0,9914177294006051;3,3094876491797716;Not saved
588;ANN;2600;260;2106;234;lai;7;0,9933937261926042;0,7773988565727858;0,1718708883654027;0,05406600753725932;0,1186685069305573;0,99314175780492;3,91091481428087;Not saved
589;RFR;2600;260;2106;234;lai;7;0,9399454819508755;3,867814535206193;0,4471907696760081;0,4745143861117174;0,26205091827972726;0,9398081209758057;14,20363577638977;Not saved
590;GPR;2600;260;2106;234;lai;7;0,9999955989725526;0,042717985865265984;0,003813268716672549;3,46948962585782e-05;0,00250233829706481;0,9999955989722136;0,11448363384374673;Not saved
591;MTN;2600;260;2106;234;lai;7;0,9963591912074719;0,5873011761588494;0,12013800288362084;0,028703209576703668;0,08172773829932334;0,9963590142490637;2,5784102786916487;Not saved
592;ANN;2600;260;2106;234;cab;8;0,9988934405188064;5,978959479728452;0,8659138194636449;1,452685027959917;0,6471179713137758;0,9987034697614043;1,7024580381252215;Not saved
593;RFR;2600;260;2106;234;cab;8;0,9974758553450711;15,38825827278842;0,834245060343987;2,859901080712353;0,47067643802430226;0,9974475208602217;1,315312244795019;Not saved
594;GPR;2600;260;2106;234;cab;8;0,9999975409894071;0,4612558678513423;0,023493132318829553;0,002777772227395393;0,012263397860069247;0,9999975208213622;0,056637006159592475;Not saved
595;MTN;2600;260;2106;234;cab;8;0,9989990538172762;9,227696497852577;0,7431565175044146;1,2366876674784677;0,5100002683274525;0,9988962487216958;1,244527044038653;Not saved
596;ANN;2600;260;2106;234;cw;8;0,9954930621099352;0,0012070036141779063;0,00013982688815072046;3,385298862676391e-08;0,00012351896534713294;0,9931063731873285;2,685799298197683;Not saved
597;RFR;2600;260;2106;234;cw;8;-0,009597699266928439;0,004602824890738516;0,001897397770636042;4,981442526506716e-06;0,0018696429332277272;-0,014392145553714375;42,442819310350366;Not saved
598;GPR;2600;260;2106;234;cw;8;0,9999960753955531;2,6367295021122346e-05;2,7697251735514863e-06;1,9279035075277626e-11;1,913771496002154e-06;0,999996074128799;0,0562650298860239;Not saved
599;MTN;2600;260;2106;234;cw;8;0,9972327289054805;0,0006637257720825303;8,873933135975994e-05;1,5607688688785504e-08;6,606778453919094e-05;0,9968217405436465;1,870017288082286;Not saved
