;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
88;RFR;0,01;Combined;200;1620;180;lai;3;0,9362804041047058;3,8713838425023024;0,468076596095481;0,49591173970697694;0,3304515053559003;0,9362777498297027;13,808524781959292;Not stored
89;GPR;0,01;Combined;200;1620;180;lai;3;0,8649153239894061;3,361369711527918;0,7931282948235849;1,05130783108703;0,6794221235292668;0,8649120493535719;17,67570445141031;Not stored
90;ANN;0,01;Combined;200;1620;180;lai;3;0,9880593229062085;1,0051434938739519;0,2545853599294677;0,10277240825701885;0,212437413069682;0,9867942446504144;6,029050775422038;Not stored
91;MTN;0,01;Combined;200;1620;180;lai;3;0,9957615731559479;0,8566973010203807;0,12409574295828336;0,03305533053841556;0,09030443438665747;0,9957525505581388;2,389669078753044;Not stored
92;RFR;0,01;Inverted;200;1620;180;lai;3;0,857029157438157;3,7615022925387747;0,8154825252360053;1,114674743829969;0,6784689193291666;0,8567697088058147;19,64466651007252;Not stored
93;GPR;0,01;Inverted;200;1620;180;lai;3;0,8641167207588165;3,2406340867464722;0,7921660112088083;1,0575210251774074;0,6316102927490432;0,8641136840871687;17,676925343648684;Not stored
94;ANN;0,01;Inverted;200;1620;180;lai;3;0,9802953118201319;1,3368551596124547;0,31718567618390353;0,1691913818766564;0,23684215226684957;0,9782597291022531;6,798919199554698;Not stored
95;MTN;0,01;Inverted;200;1620;180;lai;3;0,9872776266304663;1,7340491665645033;0,22101986870108323;0,11330520829197682;0,13655348960540592;0,9854408309981829;4,069746728341711;Not stored
96;RFR;0,01;Combined;200;1620;180;cab;4;0,9977408768828925;10,056371121204961;0,9491439852520783;2,522946530734381;0,6017748365218605;0,9977384779692773;1,4568801895321717;Not stored
97;GPR;0,01;Combined;200;1620;180;cab;4;0,9903436386857052;13,495911602200437;2,2517358736435344;10,872435322170574;1,5702970607785005;0,9902541525517232;4,24532593646301;Not stored
98;ANN;0,01;Combined;200;1620;180;cab;4;0,9980023207537424;5,105141888732511;1,1596939750997555;2,306241671489241;0,9995937318813795;0,997932728147542;2,4060727850769656;Not stored
99;MTN;0,01;Combined;200;1620;180;cab;4;0,9987929202640654;5,039867963819972;0,7642597060525367;1,3535916146277192;0,5013694529603132;0,9987866658211774;1,1079067041047381;Not stored
100;RFR;0,01;Inverted;200;1620;180;cab;4;0,9954402198902238;10,235510937986305;1,4985367690593776;5,102522326507107;0,8603457632954772;0,9954261945256956;2,0993855171127587;Not stored
101;GPR;0,01;Inverted;200;1620;180;cab;4;0,990283312679736;13,383489844003662;2,2591838503733457;10,925074934763714;1,7419880159868413;0,9902069673886141;4,261435372462899;Not stored
102;ANN;0,01;Inverted;200;1620;180;cab;4;0,9978981235405644;4,748408566588957;1,1937376520568697;2,4077055282628272;0,9644017194101835;0,9978417778461305;2,437651259333157;Not stored
103;MTN;0,01;Inverted;200;1620;180;cab;4;0,9988554842527084;5,188951510449442;0,9522756057127697;1,697455322969596;0,7075291520609106;0,9984784328314933;1,4340591287262456;Not stored
104;RFR;0,01;Combined;200;1620;180;cw;4;0,04088580904374195;0,004851978399329861;0,0018608970994936646;4,711686691942837e-06;0,001783010328838202;0,03619854116901411;40,93919738630649;Not stored
105;GPR;0,01;Combined;200;1620;180;cw;4;0,9496838250287589;0,001979090956328495;0,00036005294293283476;2,5063793755792653e-07;0,0002593550787554936;0,9487306296766708;7,252779101490775;Not stored
106;ANN;0,01;Combined;200;1620;180;cw;4;0,9919615968170604;0,001274385534395378;0,00015070312969839514;3,936321646824381e-08;0,00012733297212044574;0,991948037308752;2,9148320980006464;Not stored
107;MTN;0,01;Combined;200;1620;180;cw;4;0,9957962189281486;0,0008274931909338645;0,00010008605293937198;2,076880024796959e-08;7,802840288724825e-05;0,9957516275410688;1,9363136104107368;Not stored
108;RFR;0,01;Inverted;200;1620;180;cw;4;0,043492904336988714;0,004470375218379534;0,0018620310508538362;4,708483913889195e-06;0,0017461491590173334;0,03685368705672576;41,025805051675114;Not stored
109;GPR;0,01;Inverted;200;1620;180;cw;4;0,9487005468415146;0,0018960151396006548;0,00036742717345945956;2,557639508360118e-07;0,00025649409371495324;0,947682075433059;7,438143171578228;Not stored
110;ANN;0,01;Inverted;200;1620;180;cw;4;0,990886537648737;0,0010570735188023261;0,0001600710741252276;4,463110630391402e-08;0,00011872958498272126;0,9908704614340101;3,018550998112709;Not stored
111;MTN;0,01;Inverted;200;1620;180;cw;4;0,9918711196014154;0,0010834848956958465;0,00015235303278477477;4,672468592905111e-08;0,00011211594671613201;0,9904422081929073;2,8874195659048523;Not stored
112;RFR;0,01;Combined;200;1620;180;cm;4;0,25944852639228855;0,0037470702446304955;0,0016917019835447293;3,967340856533696e-06;0,0016625288026876949;0,2532950499247558;35,658237328952566;Not stored
113;GPR;0,01;Combined;200;1620;180;cm;4;0,9199780774360329;0,002323691738139691;0,0004839492822804072;4,334776725276417e-07;0,00033908103411375433;0,9184138858927569;9,267177360476914;Not stored
114;ANN;0,01;Combined;200;1620;180;cm;4;0,9925315582009433;0,0008397628248847447;0,00015479911045919263;4,0378184202095184e-08;0,00011145725866674224;0,9924003025933352;3,086504066984524;Not stored
115;MTN;0,01;Combined;200;1620;180;cm;4;0,9969293634409491;0,0006680763022221051;9,554582774096921e-05;1,6340640713522474e-08;7,583212647006149e-05;0,9969244797083432;1,915617381267945;Not stored
116;RFR;0,01;Inverted;200;1620;180;cm;4;0,2596404903266777;0,0037775319274480712;0,0017154204633101843;3,971056245944717e-06;0,0016658014080732568;0,2525957655010094;35,75920823563917;Not stored
117;GPR;0,01;Inverted;200;1620;180;cm;4;0,9176976730155644;0,0022038180213264785;0,0004932389986471996;4,46485434180437e-07;0,00034487898149576516;0,9159656566211164;9,43583256593072;Not stored
118;ANN;0,01;Inverted;200;1620;180;cm;4;0,9884156885737084;0,0007154582265141984;0,00019675371445324754;6,213733140287464e-08;0,00017864837660777145;0,9883049491785965;3,6076314073029296;Not stored
