;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
92;RFR;0,01;Inverted;200;1620;180;lai;3;0,8584738784511812;3,10763025677814;0,8361959929786887;1,1375087863962214;0,6901696468621212;0,8582750169239108;20,97817000160442;Not stored
93;GPR;0,01;Inverted;200;1620;180;lai;3;0,855123293198554;3,3394977885077575;0,8530682361428232;1,163080093127668;0,743306431053605;0,855089025697215;18,46277198590298;Not stored
94;ANN;0,01;Inverted;200;1620;180;lai;3;0,982135667471967;1,8237168565367234;0,2758012998205731;0,1614072948010933;0,17111799084050316;0,9798898730298913;5,587385824138781;Not stored
95;MTN;0,01;Inverted;200;1620;180;lai;3;0,9866867409990575;1,5538327470396531;0,2414358116098822;0,12274348564494168;0,15423288327105755;0,9847070909396297;4,371022814533646;Not stored
96;RFR;0,01;Combined;200;1620;180;cab;4;0,9989896272048447;4,924849409208875;0,7603750310583834;1,1619138986469884;0,531198598395143;0,9989838688238114;1,1183384569739356;Not stored
97;GPR;0,01;Combined;200;1620;180;cab;4;0,9934124825028714;17,638565443416866;1,9420044453724006;7,533511370667441;1,5082537785831605;0,9934117013499708;4,11812045919611;Not stored
98;ANN;0,01;Combined;200;1620;180;cab;4;0,9981529249004009;6,761519700801514;1,0838915383875454;2,1841388458143727;0,8576693923098375;0,9980899001406723;2,176722084174461;Not stored
99;MTN;0,01;Combined;200;1620;180;cab;4;0,9991020648324395;7,696601182735108;0,6405355782937594;1,028491560550259;0,4167100699991053;0,9991005509613587;0,9776797754421144;Not stored
100;RFR;0,01;Inverted;200;1620;180;cab;4;0,9970614053610981;7,633045761440471;1,287620245687139;3,370590512572672;0,8410808455207501;0,9970523098949253;1,66832955689508;Not stored
101;GPR;0,01;Inverted;200;1620;180;cab;4;0,9934725108028364;17,024728689562636;1,9452706738558208;7,464431166174969;1,56404898153923;0,9934721142166418;4,138369012439947;Not stored
102;ANN;0,01;Inverted;200;1620;180;cab;4;0,9992889497966273;2,6409126919464256;0,748422309992387;0,9242521054492413;0,6092183258040649;0,9991917117265758;1,375241592984838;Not stored
103;MTN;0,01;Inverted;200;1620;180;cab;4;0,9988552357222906;6,568321085108806;0,9084086219073078;1,5561677251112627;0,684988119492413;0,998639081137849;1,4042811124917554;Not stored
104;RFR;0,01;Combined;200;1620;180;cw;4;0,017007546338956847;0,004547576103410181;0,0018560267114080711;4,902709652184985e-06;0,001895474490221193;0,013305671731052682;39,114031945766556;Not stored
105;GPR;0,01;Combined;200;1620;180;cw;4;0,9652434305590893;0,0014772508598652366;0,0003243360901921165;1,7804297368604855e-07;0,0002468665846830521;0,964167979589436;5,822474906659971;Not stored
106;ANN;0,01;Combined;200;1620;180;cw;4;0,9916187499089255;0,0009861432005021445;0,00014763665991781701;4,165960298201423e-08;0,00011143349299016841;0,9916158008741207;2,8216708349534887;Not stored
107;MTN;0,01;Combined;200;1620;180;cw;4;0,9960650906763364;0,0005347185619328267;0,0001027128851239495;1,960359279520357e-08;7,934787685694123e-05;0,9960546809423844;1,9353482672728497;Not stored
108;RFR;0,01;Inverted;200;1620;180;cw;4;0,07278861868253617;0,004520125467551438;0,0018089789590020442;4,625504279198324e-06;0,0017251417754351843;0,06909461064358191;38,03430680070734;Not stored
109;GPR;0,01;Inverted;200;1620;180;cw;4;0,9652367953093226;0,0014877049587768863;0,00032422697987579844;1,7756291471058385e-07;0,000246149915436466;0,9642645938093123;5,818087514458805;Not stored
110;ANN;0,01;Inverted;200;1620;180;cw;4;0,9926256479574218;0,000683298519656407;0,00017954294756013527;5,526607243864419e-08;0,000149745948735131;0,988877432258994;3,3387690333732554;Not stored
111;MTN;0,01;Inverted;200;1620;180;cw;4;0,9916367299717715;0,0007962579003925486;0,00017724188539395018;5,085699065318046e-08;0,00015565508809729962;0,9897647815615684;3,267161111458129;Not stored
112;RFR;0,01;Combined;200;1620;180;cm;4;0,33190483692186556;0,00395567130924331;0,0015440789105950672;3,3694456803927997e-06;0,0014104415160257815;0,33032836448264113;34,011284219951875;Not stored
113;GPR;0,01;Combined;200;1620;180;cm;4;0,930734939287384;0,00164366730345074;0,00046903060935678676;3,5322460850609787e-07;0,0003761602612755066;0,929797205914392;9,453408641793597;Not stored
114;ANN;0,01;Combined;200;1620;180;cm;4;0,9920347091488249;0,0006700065096851776;0,00015439454902129024;4,06927177643976e-08;0,00011956597016458395;0,9919123911041197;3,002893589847145;Not stored
115;MTN;0,01;Combined;200;1620;180;cm;4;0,9973893282617434;0,0006262696820268782;8,578269730686715e-05;1,3177319459586952e-08;6,74292554557988e-05;0,9973810300235475;1,6403013898424559;Not stored
116;RFR;0,01;Inverted;200;1620;180;cm;4;0,4289820756485715;0,0040460652269314066;0,0014043200987262615;2,8945610747349186e-06;0,0012702261118800865;0,42471087742935687;31,360244470567206;Not stored
117;GPR;0,01;Inverted;200;1620;180;cm;4;0,9286860413118836;0,0016896329261626587;0,00047346010928484244;3,635331642181703e-07;0,0003772196033608576;0,9277483978853156;9,585786367689437;Not stored
118;ANN;0,01;Inverted;200;1620;180;cm;4;0,9906015981399862;0,0009588455225943079;0,0002392171382480834;9,23121953185346e-08;0,0002075408535551766;0,981653107163326;4,320591004026456;Not stored
119;MTN;0,01;Inverted;200;1620;180;cm;4;0,9919034004612741;0,000709194552555293;0,00020296601200134407;6,15265370364e-08;0,0001727466163917793;0,9877717047273835;3,9321895728104224;Not stored
120;RFR;0,01;Combined;200;1620;180;lai;4;0,9458669450768095;2,003734916657485;0,4894749275863565;0,39238754928240643;0,3975732424753926;0,943913099148342;12,77959579102401;Not stored
121;GPR;0,01;Combined;200;1620;180;lai;4;0,8474352126932075;2,753373772097536;0,8827024533798097;1,1116345659422469;0,8226767558991339;0,8411057185751682;20,583703547233434;Not stored
122;ANN;0,01;Combined;200;1620;180;lai;4;0,9869734126889126;0,8895637960891714;0,24511037285691184;0,09590256102849393;0,19236101859920374;0,986291926332367;6,554961061126535;Not stored
123;MTN;0,01;Combined;200;1620;180;lai;4;0,9953314973839578;0,6561124022742266;0,13414287435406472;0,03328224642209233;0,10266282304626762;0,9952427184333189;3,2280338970683102;Not stored
124;RFR;0,01;Inverted;200;1620;180;lai;4;0,8557556600908952;3,256725938059205;0,8028400073807211;1,0466198953697878;0,7046857553228527;0,8503987539657389;19,47977715204696;Not stored
125;GPR;0,01;Inverted;200;1620;180;lai;4;0,848951421892146;2,741536615452521;0,8757717048417463;1,1009917917115604;0,7637576769786065;0,8426269702666522;20,46870824922509;Not stored
126;ANN;0,01;Inverted;200;1620;180;lai;4;0,9858278176423038;1,2342318605866858;0,2511266870093985;0,11864928570035155;0,17772017891338088;0,9830405660542347;5,739097839314726;Not stored
127;MTN;0,01;Inverted;200;1620;180;lai;4;0,9755782825460282;1,4521215772900176;0,36070835162421006;0,25638946995424666;0,21667747905415924;0,9633523265276099;6,530177117585673;Not stored
128;RFR;0,01;Combined;200;1620;180;cab;5;0,9974383552151382;13,122337232493777;1,0676995157632727;2,999700213997338;0,6806613534752621;0,9974274594841224;1,5993449456801596;Not stored
129;GPR;0,01;Combined;200;1620;180;cab;5;0,9865302714972919;26,185932561484478;2,6037430441660994;15,79706849651172;1,6687532124703282;0,9864524466312531;4,931308122856548;Not stored
130;ANN;0,01;Combined;200;1620;180;cab;5;0,998081394364853;11,576002034572952;0,9633630804060151;2,2394981799916285;0,6931168992234937;0,998079408143394;1,7771750331046623;Not stored
131;MTN;0,01;Combined;200;1620;180;cab;5;0,9990955317206851;9,942991170315139;0,7844894406575154;1,4163056493936002;0,6028655812108461;0,9987853774024051;1,305878920618788;Not stored
132;RFR;0,01;Inverted;200;1620;180;cab;5;0,9965067541384687;11,26067212479802;1,4353685930800755;4,210952271391933;0,954883368000111;0,9963886906838111;2,0006655712787387;Not stored
133;GPR;0,01;Inverted;200;1620;180;cab;5;0,986720162130475;26,22408612493642;2,599295710159337;15,57149708444547;1,6457271148826536;0,9866458964946949;4,875774532624496;Not stored
134;ANN;0,01;Inverted;200;1620;180;cab;5;0,9970518851959076;13,48773756924092;1,3559650442017077;3,4766064790079945;1,0932132771437733;0,9970184650508483;2,7143600235666168;Not stored
135;MTN;0,01;Inverted;200;1620;180;cab;5;0,998762307066988;10,611402425197952;0,7316627763624467;1,4458352775420995;0,5213241484896596;0,9987600528168095;1,0651931958329444;Not stored
136;RFR;0,01;Combined;200;1620;180;cw;5;0,05863697300505866;0,004284727212849528;0,0017559593625976712;4,186084254295519e-06;0,001760122212157455;0,057826355125490725;37,314338377768834;Not stored
137;GPR;0,01;Combined;200;1620;180;cw;5;0,9431112224467572;0,002321504489597035;0,00035614847403071543;2,536411640819539e-07;0,0002581834254816004;0,9429122765964191;7,127923788886712;Not stored
138;ANN;0,01;Combined;200;1620;180;cw;5;0,9923696348183351;0,001170048163506878;0,00011311611244109577;3,448901980719065e-08;6,235403263648697e-05;0,9922374602311108;2,3706243400267164;Not stored
139;MTN;0,01;Combined;200;1620;180;cw;5;0,9927281120366681;0,0011644192498659021;0,00013776482881611388;3,813181696423382e-08;0,00010154134029922816;0,9914175657267257;2,6343334429644565;Not stored
140;RFR;0,01;Inverted;200;1620;180;cw;5;0,09238629603596782;0,004255836907086854;0,0017180050593256912;4,034271232050644e-06;0,0018165873180943709;0,09199533496890755;36,3968914629097;Not stored
141;GPR;0,01;Inverted;200;1620;180;cw;5;0,9412221529404694;0,0023700861291297386;0,00036075394813857883;2,6163386951172304e-07;0,0002590105329537955;0,9411133361189439;7,204144950838865;Not stored
