;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
207;MTN;3600;360;2916;324;lai;3;0,9983212517296914;0,8263236265684295;0,08239610944416657;0,015520914808571111;0,05015009964577599;0,9981167608714645;1,6885518481935355;Not saved
208;ANN;3600;360;2916;324;cab;4;0,9993143698662366;4,561129239292995;0,7091970595374979;0,8613958805515264;0,5995404613580542;0,9993085595057045;1,2461794220168843;Not saved
209;RFR;3600;360;2916;324;cab;4;0,9983727288705607;12,781965523027736;0,8240672851449996;2,0364274370308717;0,5242229034291697;0,9983653643749073;1,3092278705636393;Not saved
210;GPR;3600;360;2916;324;cab;4;0,9999995954550985;0,12593973854619023;0,015060902901665108;0,0005049191915834888;0,010746260423186271;0,999999594702525;0,030884306167497128;Not saved
211;MTN;3600;360;2916;324;cab;4;0,9995237062828823;3,072240484498124;0,5709693210365876;0,5945216666904278;0,41187590909061456;0,9995227788240377;0,8880817103430577;Not saved
212;ANN;3600;360;2916;324;cw;4;0,997176448608794;0,000746376791774507;0,00013491267787012963;2,63151254485591e-08;0,00013753966717742062;0,9947355068925074;2,4416761907230464;Not saved
213;RFR;3600;360;2916;324;cw;4;-0,008413424890687082;0,005015595836668717;0,0019072128230746166;5,05473241240583e-06;0,001801011494876663;-0,011228466204656451;42,89947222229325;Not saved
214;GPR;3600;360;2916;324;cw;4;0,999995341138512;4,878017662010223e-05;2,590599627084546e-06;2,3398180844424886e-11;1,6704850906092313e-06;0,9999953190585382;0,04944727142119934;Not saved
215;MTN;3600;360;2916;324;cw;4;0,9977098338146579;0,0008104637375453989;8,644634047393239e-05;1,4579833697459891e-08;6,807662065542205e-05;0,9970832199086906;1,6567360698362874;Not saved
216;ANN;3600;360;2916;324;cm;4;0,9967958857770187;0,0008099601432984289;0,00019711267877009194;4,980166657345507e-08;0,0001923294626021393;0,9909850159511532;3,6914193322848496;Not saved
217;RFR;3600;360;2916;324;cm;4;0,18844355504542054;0,00509038048955362;0,0018320661043486224;4,484375496782948e-06;0,00181311856378343;0,1882485797355723;39,44890944125207;Not saved
218;GPR;3600;360;2916;324;cm;4;0,9999959091905741;4,8529071762793904e-05;2,853043439665985e-06;2,2710784988654984e-11;1,99479273756218e-06;0,9999958889455214;0,05810013029903072;Not saved
219;MTN;3600;360;2916;324;cm;4;0,9983103360850798;0,00046954423866602327;8,052048078422762e-05;1,1194765765858388e-08;6,521874026351859e-05;0,9979735490445699;1,5609357895272122;Not saved
220;ANN;3600;360;2916;324;lai;4;0,9909747901749079;1,0311813040259548;0,29089822192472625;0,13997313832837716;0,24883254560151324;0,9830162787248634;5,7832779634708;Not saved
221;RFR;3600;360;2916;324;lai;4;0,9740391726550859;2,39791136870247;0,3150649561533721;0,21430915565419945;0,18716462173840975;0,97399667529207;9,938145804382524;Not saved
222;GPR;3600;360;2916;324;lai;4;0,9999966841231066;0,01942539853678138;0,003739195441986472;2,7332639029144886e-05;0,0026904308544000166;0,9999966835785171;0,11704817356306993;Not saved
223;MTN;3600;360;2916;324;lai;4;0,994393266731379;1,001862210342976;0,22940698496107712;0,09568675397335116;0,169685964228528;0,9883897926515484;3,565758269549012;Not saved
224;ANN;3600;360;2916;324;cab;5;0,9992212731942862;5,650995877476589;0,7353327662472768;0,9701439947512935;0,569572672639147;0,9992212676442809;1,4806799801988852;Not saved
225;RFR;3600;360;2916;324;cab;5;0,9985083829921797;12,031705116695335;0,7954160614149032;1,8601551252088848;0,5296353537683984;0,9985068577546281;1,2730611348325058;Not saved
226;GPR;3600;360;2916;324;cab;5;0,9999995740981379;0,15818244661160108;0,015296519773089889;0,000531375060844085;0,010947869559746692;0,9999995734664595;0,03359091665376537;Not saved
227;MTN;3600;360;2916;324;cab;5;0,9996129779950592;3,4761253721934366;0,5412617280374803;0,5189963287771266;0,40956949087190253;0,9995834028392643;0,8517581496872046;Not saved
228;ANN;3600;360;2916;324;cw;5;0,9969362901902877;0,0007122140170924621;8,922551343829497e-05;1,538472472099241e-08;6,61041264181728e-05;0,9969221968022665;1,743749634149737;Not saved
229;RFR;3600;360;2916;324;cw;5;-0,038841066360808085;0,0048070096971978326;0,0019407172834299518;5,212824958535901e-06;0,0018426766399224086;-0,04285579479462043;43,93436634445728;Not saved
230;GPR;3600;360;2916;324;cw;5;0,9999954285871334;5,203624127958148e-05;2,641002537206577e-06;2,2933991698863524e-11;1,7883013295827768e-06;0,9999954119222626;0,05081955467583522;Not saved
