;Model;Epochs;ValidType;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;Training_time;ModelName
663;MTN_optimized;2000;Validation;cw;2;0,9968252334081408;0,0009413720852664755;0,00010396341381579186;2,3729291251644526e-08;7,603409449881198e-05;0,9955269101320551;2,1080440580922684;190,87852907180786;not stored
664;ANN_optimized;2000;Training;cm;2;0,9974178631434703;0,000726956937779244;7,782722570494883e-05;1,5074828444960895e-08;4,7191596297046275e-05;0,9971834436302695;1,6227162742995187;97,6138596534729;not stored
665;ANN_optimized;2000;Validation;cm;2;0,9975315629017061;0,0006544341682137825;8,052146426379574e-05;1,486218248776762e-08;5,231169254309338e-05;0,9974386497158674;1,6458359029385983;97,6138596534729;not stored
666;MTN_optimized;2000;Training;cm;2;0,9968852850069673;0,0008189366540024522;8,937369995102359e-05;1,7078123873021568e-08;6,233413501965544e-05;0,9968091511785208;1,6639039340402526;190,87852907180786;not stored
667;MTN_optimized;2000;Validation;cm;2;0,9970999694855395;0,0007609044589945903;8,811558258946044e-05;1,690274892904026e-08;6,449883654702053e-05;0,9970869782545294;1,7295943235355278;190,87852907180786;not stored
668;ANN_optimized;2000;Training;lai;2;0,9960921386552551;0,6652773664656264;0,13530053521132201;0,03080436394479669;0,11020966411049393;0,9960500819366915;3,520374067908607;97,6138596534729;not stored
669;ANN_optimized;2000;Validation;lai;2;0,9967818489417131;0,6371669991127114;0,12253161994476723;0,027019466851326935;0,09494877979628602;0,9967493550364116;3,3427427749151724;97,6138596534729;not stored
670;MTN_optimized;2000;Training;lai;2;0,9987820438230605;0,9772447393599135;0,06948972191671578;0,012066686492641426;0,04563632918013227;0,9984527379618362;1,3705551681540113;190,87852907180786;not stored
671;MTN_optimized;2000;Validation;lai;2;0,9991039716435934;0,4524379741181015;0,06739430689339615;0,00955706403636745;0,04146280779797662;0,9988502133573748;1,3170751250944432;190,87852907180786;not stored
672;ANN_optimized;2000;Training;cab;3;0,9994025905904467;2,7409543003316514;0,680755263843757;0,7485203162163685;0,5558538690654196;0,9994022926055723;1,4436962154042134;96,14011859893799;not stored
673;ANN_optimized;2000;Validation;cab;3;0,9993592359890155;3,811270561623923;0,7152641228182318;0,8492554565632011;0,6390653965580455;0,9993419393112987;1,5207088847119987;96,14011859893799;not stored
674;MTN_optimized;2000;Training;cab;3;0,9997841791118584;1,9996618465794;0,4352108189147012;0,32701647693156655;0,31008276762848297;0,9997388712609035;0,7416313653085734;206,48480486869812;not stored
675;MTN_optimized;2000;Validation;cab;3;0,9997767260154586;1,687959788302777;0,45514921547421333;0,3515511496560022;0,3386821250762324;0,9997275943417632;0,6816339357985377;206,48480486869812;not stored
676;ANN_optimized;2000;Training;cw;3;0,9972875987127513;0,0006250288484941492;8,1665162532763e-05;1,4804963814464427e-08;5,562707033391376e-05;0,9971447474918285;1,5567690809408405;96,14011859893799;not stored
677;ANN_optimized;2000;Validation;cw;3;0,9966315877237003;0,0007421203919476226;9,32019562290154e-05;1,9746625481647277e-08;6,265926772309723e-05;0,9962776625129106;1,9422618431124952;96,14011859893799;not stored
678;MTN_optimized;2000;Training;cw;3;0,9958484635418278;0,0008890966893591087;0,00029210976938842025;1,0685453118731515e-07;0,0002773871838031802;0,9793922719430094;5,131514506155018;206,48480486869812;not stored
679;MTN_optimized;2000;Validation;cw;3;0,9968817389439676;0,0006343248733179522;0,0002842254083445122;9,732614360177719e-08;0,00026950463602361295;0,9816535360363494;5,123047138030614;206,48480486869812;not stored
680;ANN_optimized;2000;Training;cm;3;0,9964571071434014;0,0006524041121870969;0,00010783071860776623;2,1309713903575587e-08;8,007564204138879e-05;0,9960201416076395;2,2754222989909243;96,14011859893799;not stored
681;ANN_optimized;2000;Validation;cm;3;0,9971766656319436;0,0004905863281683617;0,00010150046865158049;1,9130549532494892e-08;7,519646883207953e-05;0,9967030388355816;1,9476590051810676;96,14011859893799;not stored
682;MTN_optimized;2000;Training;cm;3;0,9955118179293583;0,0009428141512194815;0,00030692512421194763;1,178761172409946e-07;0,0002956756198207234;0,9779851453387312;6,062347637020136;206,48480486869812;not stored
683;MTN_optimized;2000;Validation;cm;3;0,9961430189188095;0,000714474132123704;0,0002993948257626166;1,1181283028880131e-07;0,0003040662868109322;0,9807301636307044;5,588614753086462;206,48480486869812;not stored
684;ANN_optimized;2000;Training;lai;3;0,9971485930718231;0,598662444690536;0,12105916339384744;0,024772521145101006;0,10578029976253878;0,9970867315386382;3,047108713386844;96,14011859893799;not stored
685;ANN_optimized;2000;Validation;lai;3;0,9969701437247611;0,5596286530816617;0,1232059660446184;0,025517220375125563;0,09927863961941341;0,9969300865796652;3,5151655070155075;96,14011859893799;not stored
686;MTN_optimized;2000;Training;lai;3;0,9902618048897095;1,156478249340008;0,2841988502632553;0,16223190601483412;0,16223223734722358;0,9809213970410482;4,5689033312085074;206,48480486869812;not stored
687;MTN_optimized;2000;Validation;lai;3;0,9896288691416912;1,2475539559049107;0,2714075687334732;0,15773216036824952;0,1619193522794391;0,9810236354581587;4,387719641268819;206,48480486869812;not stored
688;ANN_optimized;2000;Training;cab;4;0,9992797783310153;4,383470288049038;0,7010281047636091;0,9378768846918777;0,5173989337322737;0,9992273320768605;1,5164534116668789;96,77588319778442;not stored
689;ANN_optimized;2000;Validation;cab;4;0,9993248213376619;4,680902598361371;0,6600581764953317;0,8968012237233808;0,44702546703162227;0,9993050976283393;1,4677592950782539;96,77588319778442;not stored
690;MTN_optimized;2000;Training;cab;4;0,9996539394510341;3,4905317469707597;0,6471012782374306;0,6893039840045958;0,5790300649416977;0,9994321183447148;1,426550345882123;198,65735363960266;not stored
691;MTN_optimized;2000;Validation;cab;4;0,9997149242351925;2,766290781955121;0,5897977925449309;0,5455237374284257;0,5221213278937107;0,9995772912336557;1,370707012808358;198,65735363960266;not stored
692;ANN_optimized;2000;Training;cw;4;0,9976095206485327;0,0005982704970921137;8,292297016946046e-05;1,2513628241101297e-08;6,724913667262127e-05;0,9975349654280096;1,511958861547411;96,77588319778442;not stored
693;ANN_optimized;2000;Validation;cw;4;0,9980636447843658;0,00045645024458346737;8,03397981647478e-05;1,153538469393035e-08;6,441524849292888e-05;0,9978255223955038;1,6806781487245175;96,77588319778442;not stored
694;MTN_optimized;2000;Training;cw;4;0,9982280698777283;0,0005088858289834727;7,320761999988693e-05;9,959005265535753e-09;5,543449652548049e-05;0,9980381954930108;1,3279502172284503;198,65735363960266;not stored
695;MTN_optimized;2000;Validation;cw;4;0,998661938793635;0,00037435589348590835;7,207122584519561e-05;8,28629838603915e-09;6,16422928667584e-05;0,9984379913854026;1,4638499127055324;198,65735363960266;not stored
696;ANN_optimized;2000;Training;cm;4;0,9954725388219554;0,0009137306977829059;0,0001044294921136421;2,32184191232529e-08;7,795362706777701e-05;0,9951912318589397;2,08848597877717;96,77588319778442;not stored
697;ANN_optimized;2000;Validation;cm;4;0,9970391004977393;0,0005114869958423914;0,00010293301300680584;1,8440455515904218e-08;8,152252217417033e-05;0,996821969719853;2,125452920592273;96,77588319778442;not stored
698;MTN_optimized;2000;Training;cm;4;0,9973248642912992;0,0008510424439629634;0,00011002267142382986;1,9999953376130422e-08;9,791497749415956e-05;0,9958578084878522;2,264055554405221;198,65735363960266;not stored
699;MTN_optimized;2000;Validation;cm;4;0,9989986153210583;0,00033637972536318915;0,00010078142983450017;1,468871454962722e-08;9,061102093108802e-05;0,997468545200801;2,0570661689563763;198,65735363960266;not stored
700;ANN_optimized;2000;Training;lai;4;0,9922927102744421;1,0148159597079065;0,2023037576108688;0,07298003297956993;0,14889954982218834;0,9908567379356089;5,647626862604289;96,77588319778442;not stored
701;ANN_optimized;2000;Validation;lai;4;0,9928939366477594;0,8880960221612515;0,20950109665683014;0,07577084553796866;0,1666094379950973;0,9908841977234373;5,229314817417808;96,77588319778442;not stored
702;MTN_optimized;2000;Training;lai;4;0,9975929978493046;0,6491689447362035;0,13100603778172012;0,03469694517911671;0,08700415246592375;0,9956530128905904;2,1746536082431374;198,65735363960266;not stored
703;MTN_optimized;2000;Validation;lai;4;0,9974471756032046;0,5559631410388164;0,13359294322001802;0,038089552784461335;0,06302787341820837;0,9954175404864414;2,0751123687270194;198,65735363960266;not stored
704;ANN_optimized;2000;Training;cab;5;0,999334334471983;5,621176110703836;0,5918451123648847;0,872088212411208;0,40539919246808154;0,9993161232441158;1,433390290452363;98,09146690368652;not stored
705;ANN_optimized;2000;Validation;cab;5;0,9992860362886129;5,447984471190068;0,6068174723421351;0,921916081060848;0,4045786684273054;0,9992856369346359;1,41502257415838;98,09146690368652;not stored
706;MTN_optimized;2000;Training;cab;5;0,9996106570095973;3,90938390239592;0,5082391101831986;0,5182939510071037;0,3706373970622394;0,9995935626915204;0,9127474325188101;196,13695001602173;not stored
707;MTN_optimized;2000;Validation;cab;5;0,999554902611952;4,637634318796529;0,5575798028120502;0,6442422671583753;0,4461362476622348;0,9995007974258624;0,912604292169305;196,13695001602173;not stored
708;ANN_optimized;2000;Training;cw;5;0,9982035432200672;0,0009509242446024838;7,800988996710541e-05;1,1293001214271737e-08;6,459897530011185e-05;0,997807561857346;1,615097555190477;98,09146690368652;not stored
709;ANN_optimized;2000;Validation;cw;5;0,9986619868602091;0,00037914326779015265;7,491015207081838e-05;9,651164463951763e-09;5,804368552837693e-05;0,9981807073157071;1,6460934308770703;98,09146690368652;not stored
710;MTN_optimized;2000;Training;cw;5;0,9982406931911805;0,0006991798364420357;9,397858692463758e-05;1,4618030377050132e-08;7,625378432399516e-05;0,997162036312489;1,7292999069090147;196,13695001602173;not stored
711;MTN_optimized;2000;Validation;cw;5;0,9985025195766224;0,00038940752567341065;9,063213193009262e-05;1,2882400948048463e-08;7,920290277986259e-05;0,9975716031067078;1,7287259463187408;196,13695001602173;not stored
712;ANN_optimized;2000;Training;cm;5;0,9986682190801236;0,00043243874110801897;7,141014260814355e-05;8,801142319983788e-09;5,6343086118823375e-05;0,9983941305648093;1,6155901352808324;98,09146690368652;not stored
713;ANN_optimized;2000;Validation;cm;5;0,9990862800147545;0,0002476279292114719;6,970453913778994e-05;7,23584096891599e-09;6,28525096695795e-05;0,9987529743133672;1,3991097792871978;98,09146690368652;not stored
714;MTN_optimized;2000;Training;cm;5;0,9988866225494598;0,0003882940482009458;0,00010816731229947257;1,6061980627190614e-08;9,43756990658632e-05;0,9970693072762539;2,1525255770927596;196,13695001602173;not stored
715;MTN_optimized;2000;Validation;cm;5;0,999105135216935;0,00030087941168753;9,673390964921261e-05;1,3349598487547275e-08;8,625017065976622e-05;0,9976993286209964;1,865756523413682;196,13695001602173;not stored
716;ANN_optimized;2000;Training;lai;5;0,9957436519310154;0,8574014948024027;0,19655807414099205;0,05716040042614588;0,17227153939825213;0,9934639994762217;5,7004578752812884;98,09146690368652;not stored
717;ANN_optimized;2000;Validation;lai;5;0,9967657857216725;0,5307775008391031;0,19681137529095394;0,052710068563694035;0,18544232405880834;0,9936585825379245;6,10953630228876;98,09146690368652;not stored
718;MTN_optimized;2000;Training;lai;5;0,998263735427898;0,6879493210898726;0,09212041375330088;0,01857486070335429;0,054616800963448675;0,9978760593281166;1,6667597442241229;196,13695001602173;not stored
719;MTN_optimized;2000;Validation;lai;5;0,9983317522392905;0,4441508582628284;0,09230407072096984;0,017777289176567207;0,05344841491791863;0,9978612584827807;1,7867161524884185;196,13695001602173;not stored
720;ANN_optimized;3000;Training;cab;1;0,9996996946640276;2,75658874278038;0,5447587112353998;0,5185425652621294;0,41135661570507054;0,9996066450053931;1,1664702203074155;146,95664048194885;not stored
721;ANN_optimized;3000;Validation;cab;1;0,9996581242154646;2,9853142170194307;0,585480337517332;0,6040050685644246;0,41304899911211024;0,9995319759345356;1,2824428762414084;146,95664048194885;not stored
722;MTN_optimized;3000;Training;cab;1;0,9998174301125156;1,489440591585776;0,3846415509128167;0,2527454721909927;0,28596612398515475;0,9998082728390862;0,6822816792269358;318,4929521083832;not stored
723;MTN_optimized;3000;Validation;cab;1;0,9997455210077572;1,997985881296529;0,44106340517508924;0,3408165753193541;0,3345348619722799;0,9997359122175287;0,7032249396306907;318,4929521083832;not stored
724;ANN_optimized;3000;Training;cw;1;0,9987555479903438;0,00040539919313265123;6,643602614489762e-05;8,322483336636445e-09;4,968000164075033e-05;0,9984740271073029;1,3631436928658254;146,95664048194885;not stored
725;ANN_optimized;3000;Validation;cw;1;0,998757087959276;0,0003547203539840029;6,569366238719496e-05;7,36796767507953e-09;5,2503849908401654e-05;0,9986111013091273;1,3672307795353205;146,95664048194885;not stored
726;MTN_optimized;3000;Training;cw;1;0,9991126901601837;0,00030392507937027254;5,3076732718159866e-05;4,846774741572888e-09;4,272638717547862e-05;0,999111317310773;1,0089917885737383;318,4929521083832;not stored
727;MTN_optimized;3000;Validation;cw;1;0,999072280764092;0,0002817516959241675;5,471678790607673e-05;4,933411925180938e-09;4,510431674245542e-05;0,9990700272223514;1,0078339545472919;318,4929521083832;not stored
728;ANN_optimized;3000;Training;cm;1;0,9984216712713005;0,00047800376818743755;5,77879842402416e-05;7,96869730523025e-09;3,7774545028019645e-05;0,9983158813988706;1,1116929654667893;146,95664048194885;not stored
729;ANN_optimized;3000;Validation;cm;1;0,9989588270488415;0,0004032829913864656;5,806093922139702e-05;6,292176134671851e-09;4,24070689304609e-05;0,998915605622282;1,0949394644578296;146,95664048194885;not stored
730;MTN_optimized;3000;Training;cm;1;0,9994289535662159;0,00038765372567773487;3,743977214989028e-05;3,006921928295176e-09;2,8199474838404726e-05;0,9993645117943856;0,7637655761579719;318,4929521083832;not stored
731;MTN_optimized;3000;Validation;cm;1;0,9995256809100171;0,00036155684572383414;3,595476410654747e-05;2,917181351573926e-09;2,3130850543947017e-05;0,9994972526215534;0,7799921067225762;318,4929521083832;not stored
732;ANN_optimized;3000;Training;lai;1;0,9980866282406984;0,850697961507759;0,12818151215892645;0,028881113059925075;0,09421514809839371;0,9965427623696359;2,81061601400944;146,95664048194885;not stored
733;ANN_optimized;3000;Validation;lai;1;0,9979505102451695;0,5433633383780805;0,11911368771027792;0,025576301453716824;0,09268153196041717;0,9969229786818069;2,877488022631312;146,95664048194885;not stored
734;MTN_optimized;3000;Training;lai;1;0,9997234922086363;0,2517262638892017;0,05131939453936825;0,0043179307170010985;0,042033581821347754;0,9994831185166185;1,2287025371517855;318,4929521083832;not stored
735;MTN_optimized;3000;Validation;lai;1;0,9996963897577154;0,23755598492299335;0,04845107137589661;0,004240289664592147;0,03792807062075587;0,9994898612797134;1,15534672770756;318,4929521083832;not stored
736;ANN_optimized;3000;Training;cab;2;0,9994456653086037;4,845365021856086;0,5335266381713273;0,7113909859095902;0,3606385826710863;0,9994456582324529;1,2863218621002757;149,24559712409973;not stored
737;ANN_optimized;3000;Validation;cab;2;0,9995159849915762;3,586985291307508;0,5616641658799144;0,6255626197198724;0,4168838822639849;0,9995152716827695;1,375822381536266;149,24559712409973;not stored
738;MTN_optimized;3000;Training;cab;2;0,9998613488535804;1,8637381988474715;0,3550824985033183;0,2043553402299275;0,273857668531857;0,9998407588755628;0,5853941776615058;298,12843441963196;not stored
739;MTN_optimized;3000;Validation;cab;2;0,9998579722634097;1,5009138236456039;0,3373689387673445;0,20230303008446662;0,24249708412217785;0,9998432419005673;0,5125753839313295;298,12843441963196;not stored
740;ANN_optimized;3000;Training;cw;2;0,9991752957525811;0,0003283115420832381;5,117326194136861e-05;4,728352749361047e-09;4,220596053511631e-05;0,9991080406400985;1,0989877444193388;149,24559712409973;not stored
741;ANN_optimized;3000;Validation;cw;2;0,9991473182908028;0,0003269809110990809;5,0578944963131645e-05;4,7736663346340404e-09;4,08827434814356e-05;0,9991001400636894;1,0843122679660877;149,24559712409973;not stored
742;MTN_optimized;3000;Training;cw;2;0,9992693256790004;0,0003359949520579811;4,462116992307886e-05;3,892944569673077e-09;3,2619349852983396e-05;0,9992656325510048;0,9261700222979709;298,12843441963196;not stored
743;MTN_optimized;3000;Validation;cw;2;0,9989575957552772;0,0003956780581704424;5,243293541679778e-05;5,736484561334741e-09;3,5214599342467574e-05;0,9989186440211462;1,0051810780951511;298,12843441963196;not stored
744;ANN_optimized;3000;Training;cm;2;0,9986453879578719;0,0004244014030406716;6,399860130387992e-05;7,719978009078503e-09;4,915154533873239e-05;0,9985576118948858;1,2983205581785462;149,24559712409973;not stored
745;ANN_optimized;3000;Validation;cm;2;0,9989839597345418;0,0003142647367814413;5,95013152656717e-05;5,989879585439127e-09;5,045357028136792e-05;0,998967703445257;1,2422097495757265;149,24559712409973;not stored
746;MTN_optimized;3000;Training;cm;2;0,9992150608208683;0,0005449676295826676;5,0803868408628856e-05;5,393033030291261e-09;3,76654101810754e-05;0,9989923745010371;0,9314684879853659;298,12843441963196;not stored
747;MTN_optimized;3000;Validation;cm;2;0,9992312489473323;0,0003511667689084213;5,6190366549010785e-05;6,241472971246892e-09;4,46726838019924e-05;0,9989243438114511;1,0407892282657187;298,12843441963196;not stored
748;ANN_optimized;3000;Training;lai;2;0,9955329254397192;0,6125795617671024;0,1495376884342022;0,036734494912273506;0,12607925559286937;0,9952896854075439;4,156588737120878;149,24559712409973;not stored
749;ANN_optimized;3000;Validation;lai;2;0,9956457543171789;0,6374427552545132;0,14988684490208445;0,03827173795467375;0,12082331146172254;0,9953956222410055;3,827048465807078;149,24559712409973;not stored
750;MTN_optimized;3000;Training;lai;2;0,9993774625235866;0,2909402323598904;0,05039162449965257;0,005802451566728969;0,029968781401294997;0,9992559752801269;0,9932516019723399;298,12843441963196;not stored
751;MTN_optimized;3000;Validation;lai;2;0,999425714371707;0,286486392882475;0,05140231323305269;0,005592840556764882;0,03110314188826724;0,9993271392404581;1,1227985134715288;298,12843441963196;not stored
752;ANN_optimized;3000;Training;cab;3;0,9996727223029512;3,6680554355855577;0,5654862423646762;0,5257400610181654;0,49375813376010846;0,9995801867828975;1,2146744062801929;145,13449788093567;not stored
753;ANN_optimized;3000;Validation;cab;3;0,9996270585841491;3,659113047580121;0,5964168108719686;0,5914686715375972;0,5015051357644715;0,9995416899846457;1,3610243387699315;145,13449788093567;not stored
754;MTN_optimized;3000;Training;cab;3;0,9998270606430529;1,9781044882948038;0,3454787470538408;0,2212860927480101;0,2613556354190649;0,9998232989391816;0,6165697573117865;289,2759885787964;not stored
755;MTN_optimized;3000;Validation;cab;3;0,9997793568618555;1,8644315848760726;0,4002702422148554;0,297465305158304;0,2985610776490546;0,9997695037199179;0,6835511819631226;289,2759885787964;not stored
756;ANN_optimized;3000;Training;cw;3;0,9984557310713036;0,0005658779114392177;9,479424308371501e-05;1,5082209795296283e-08;7,736118309897887e-05;0,9970912784464414;1,9713459268499038;145,13449788093567;not stored
757;ANN_optimized;3000;Validation;cw;3;0,9982368847560679;0,0005830667943483546;9,700594686398632e-05;1,768314373030252e-08;7,340059820654934e-05;0,9966666391248433;2,056139018384074;145,13449788093567;not stored
758;MTN_optimized;3000;Training;cw;3;0,9986659781137925;0,0005092826294507856;8,500578155150494e-05;1,2573149502744363e-08;6,496049333720266e-05;0,9975751702534894;1,6075477185813845;289,2759885787964;not stored
759;MTN_optimized;3000;Validation;cw;3;0,9987391047100171;0,0003241184337238901;8,910209841825056e-05;1,2871147240361357e-08;7,110847863521595e-05;0,9975737244867903;1,6870853582662244;289,2759885787964;not stored
760;ANN_optimized;3000;Training;cm;3;0,9982638642713637;0,0004656223873040835;0,00012200482745260232;2,184613579372607e-08;0,00011192288967545741;0,995919958040135;2,2060305130060414;145,13449788093567;not stored
761;ANN_optimized;3000;Validation;cm;3;0,9976973896411807;0,0007815536972963517;0,000141048926799404;3,079756274088369e-08;0,00012783096416625183;0,9946923444021846;2,514450544747289;145,13449788093567;not stored
762;MTN_optimized;3000;Training;cm;3;0,9988491902938454;0,0004519344559615491;7,177314886269072e-05;8,530669617632446e-09;5,8570545419396255e-05;0,9984067896348204;1,5762130766398201;289,2759885787964;not stored
763;MTN_optimized;3000;Validation;cm;3;0,9990389403713293;0,0002650460415816961;7,226808898037073e-05;8,368743774378831e-09;5,800021690602862e-05;0,9985577297101565;1,4556354309617756;289,2759885787964;not stored
764;ANN_optimized;3000;Training;lai;3;0,9971080325765385;0,6338477747888778;0,1340464256930259;0,029087827990845336;0,11536168228891652;0,9965792479740399;3,01282558545179;145,13449788093567;not stored
765;ANN_optimized;3000;Validation;lai;3;0,9968580549208086;0,583733725103146;0,13567782430847697;0,03022120156862564;0,1027592733163063;0,9963641622829498;3,2754534421325436;145,13449788093567;not stored
766;MTN_optimized;3000;Training;lai;3;0,9995822151132563;0,3466715824191393;0,04971313671952036;0,004693200428181709;0,038203773814824205;0,999448075845402;1,1062398542250804;289,2759885787964;not stored
767;MTN_optimized;3000;Validation;lai;3;0,999674472441463;0,2649217616547226;0,04770177662973232;0,004028801300976006;0,03536658598951847;0,9995153049195834;1,0968679821676806;289,2759885787964;not stored
768;ANN_optimized;3000;Training;cab;4;0,9995558128130103;3,175508671563449;0,5358075355506634;0,5427914666661788;0,4123755836454883;0,9995528223777638;1,184987230147694;143,03866124153137;not stored
769;ANN_optimized;3000;Validation;cab;4;0,9996791051305188;1,7935786163552194;0,5298414880536041;0,4294070765663557;0,4531873803525137;0,999667266292663;1,0704030028744087;143,03866124153137;not stored
770;MTN_optimized;3000;Training;cab;4;0,9997662995830592;2,706205848864334;0,3631360383049464;0,28702197604056795;0,23450197293684027;0,9997635375412888;0,7543641155252886;284,6138799190521;not stored
771;MTN_optimized;3000;Validation;cab;4;0,9998158378894337;1,5673048148565414;0,3469831176753834;0,24346624061388625;0,24512625608606964;0,9998113458550831;0,6167986878343379;284,6138799190521;not stored
772;ANN_optimized;3000;Training;cw;4;0,9995054016890877;0,0003696805130248659;4,7487440664777984e-05;3,723908539141969e-09;3,920081141168229e-05;0,9992664347130144;0,9740715143492683;143,03866124153137;not stored
773;ANN_optimized;3000;Validation;cw;4;0,9993199938178845;0,00044749032696402534;5,5267530030352566e-05;5,86966434216727e-09;4,2263647379815836e-05;0,9988935389675675;1,1712116748792727;143,03866124153137;not stored
774;MTN_optimized;3000;Training;cw;4;0,9991392376355056;0,0003323186499036221;5,682682963632259e-05;6,270567419921219e-09;4,0752836171673804e-05;0,9987647734790991;1,0210489834330294;284,6138799190521;not stored
775;MTN_optimized;3000;Validation;cw;4;0,9991603482035587;0,0002614250897983684;6,165146506376206e-05;6,801378850954049e-09;4,16215418737962e-05;0,9987179061311345;1,1762635438983335;284,6138799190521;not stored
776;ANN_optimized;3000;Training;cm;4;0,9988180970320726;0,0005347665656732052;4,6095482499937314e-05;5,894970529588258e-09;2,9620559215886655e-05;0,9987790923092269;0,95829303037791;143,03866124153137;not stored
777;ANN_optimized;3000;Validation;cm;4;0,9994967629713447;0,00029946869130894477;4,017683538401702e-05;3,2679910108363956e-09;2,8229994197810724e-05;0,9994367940434699;0,7919056379063973;143,03866124153137;not stored
778;MTN_optimized;3000;Training;cm;4;0,9987979268894105;0,0007020398040294184;4,871564285721436e-05;6,342704963593618e-09;3,5656641976592775e-05;0,9986863620044429;1,0617603744288313;284,6138799190521;not stored
779;MTN_optimized;3000;Validation;cm;4;0,9994145031826542;0,0002676145440764985;4,730576397000807e-05;4,118432969394798e-09;3,526439688155878e-05;0,9992902287759539;0,9638823150374959;284,6138799190521;not stored
780;ANN_optimized;3000;Training;lai;4;0,9976342225572608;0,4359413914249073;0,1119567378016742;0,02242444708363907;0,08038986696900308;0,9971905658580316;2,4658166656364013;143,03866124153137;not stored
781;ANN_optimized;3000;Validation;lai;4;0,9976049909462816;0,46286503496510356;0,12681066327428478;0,026839478831162424;0,09611933167869635;0,9967710089481809;2,56543329111501;143,03866124153137;not stored
782;MTN_optimized;3000;Training;lai;4;0,9997577311010485;0,2054548017026594;0,030007310212162932;0,0019883430355223178;0,020495302794360737;0,9997508915698521;0,8087891306595507;284,6138799190521;not stored
783;MTN_optimized;3000;Validation;lai;4;0,9997354549080973;0,26392534575144744;0,031221435872637232;0,002217489753743405;0,023269810120470247;0,9997332193140791;0,725859520790748;284,6138799190521;not stored
784;ANN_optimized;3000;Training;cab;5;0,9995971891376119;3,409141847829389;0,48648323884794525;0,5145559830390387;0,32303175537427364;0,9995964939424778;1,0612675694834208;142,00981068611145;not stored
785;ANN_optimized;3000;Validation;cab;5;0,9995615684719569;4,247690318087933;0,47231273437546706;0,5666383317255597;0,28085231075298367;0,9995609302148862;1,093900861190125;142,00981068611145;not stored
786;MTN_optimized;3000;Training;cab;5;0,9997273733947468;4,381252612170243;0,46692938717070737;0,43227528198074905;0,36370016431331553;0,9996610170699676;0,9433902811673114;296,67815113067627;not stored
787;MTN_optimized;3000;Validation;cab;5;0,9997916355521234;2,5955131120569632;0,4005306545749516;0,32894012364979147;0,2707465615254989;0,999745114897246;0,7244920882850382;296,67815113067627;not stored
788;ANN_optimized;3000;Training;cw;5;0,9981696058658494;0,0006841336217571917;6,94908771331459e-05;9,534327530732354e-09;5,483575923905014e-05;0,9981489930846269;1,4478481826052916;142,00981068611145;not stored
789;ANN_optimized;3000;Validation;cw;5;0,9978059232739244;0,0006277985683611677;7,366432352999883e-05;1,1780739399124953e-08;5,281025482953153e-05;0,9977792718086566;1,525748305190736;142,00981068611145;not stored
790;MTN_optimized;3000;Training;cw;5;0,9986455343507618;0,000640522346725029;8,359391350888395e-05;1,1923036835676269e-08;7,257019777455248e-05;0,9976852459112667;1,5933627116576972;296,67815113067627;not stored
791;MTN_optimized;3000;Validation;cw;5;0,9987496273216075;0,00026914910085963726;8,501224459440168e-05;1,1426714277973789e-08;6,946594325858268e-05;0,997846007311442;1,6996465625049888;296,67815113067627;not stored
792;ANN_optimized;3000;Training;cm;5;0,9986129156159468;0,0003231874280270712;6,845042259457435e-05;8,022046623845141e-09;5,4696741793623833e-05;0,9985362855169769;1,433822537646534;142,00981068611145;not stored
793;ANN_optimized;3000;Validation;cm;5;0,9984759742579431;0,0003844371341814451;7,284488676317702e-05;9,253204036558452e-09;5,488420344929956e-05;0,9984053017241793;1,4023008717735816;142,00981068611145;not stored
794;MTN_optimized;3000;Training;cm;5;0,9990189933351802;0,00048403390571388587;5,9282639215992386e-05;6,2618186935332535e-09;4,6257813834930505e-05;0,9988574593066382;1,2539028941838983;296,67815113067627;not stored
795;MTN_optimized;3000;Validation;cm;5;0,9990766920768366;0,0002569883215604446;6,562944906400013e-05;6,854958031584095e-09;5,6272886229695104e-05;0,9988186157237428;1,276013029129039;296,67815113067627;not stored
796;ANN_optimized;3000;Training;lai;5;0,9940849363060413;1,121736666976103;0,1737321536417714;0,052279506763837406;0,13901170616392444;0,9940221047955602;4,485113096986372;142,00981068611145;not stored
797;ANN_optimized;3000;Validation;lai;5;0,9947986948083054;0,5840007539117398;0,16316997746247666;0,04324510731370478;0,13461806555419353;0,9947972885230253;4,2575955694559315;142,00981068611145;not stored
798;MTN_optimized;3000;Training;lai;5;0,9995010355801915;0,5586549256430953;0,07017535115051188;0,008638702951502748;0,05788870887007891;0,9990122083366308;1,7130543218591987;296,67815113067627;not stored
799;MTN_optimized;3000;Validation;lai;5;0,999505061084424;0,48720362158001507;0,06404526946099168;0,007328068849362014;0,05192283119728214;0,9991183782334018;1,9049440255410406;296,67815113067627;not stored
800;ANN_optimized;4000;Training;cab;1;0,9996185949384455;2,861693683044521;0,5729699853137274;0,5641374288467471;0,45723234676104063;0,9995720577438625;1,4757113947412586;195,14270853996277;not stored
801;ANN_optimized;4000;Validation;cab;1;0,9996432864582585;2,4791793408714398;0,5522539634933211;0,4783861206491291;0,46525578853935734;0,9996293140095991;1,2458557651187332;195,14270853996277;not stored
